GrossAction,GrossAdventure,GrossAnimation,Gross Comedy,GrossCrime,GrossDocumentary,GrossDrama,GrossFamily,GrossFantasy,GrossFilm-Noir,GrossHistory,GrossHorror,GrossMusic,GrossMystery,GrossRomance,GrossSci-Fi,GrossSport,GrossThriller,GrossWar,GrossWestern
34456073.37,98996151.31,,1954386.357,125432.4484,,17560904.51,82785126.06,85343598.89,,,104451895.9,,,66059848.44,2346396.322,19120753.17,,21479132.26,
34617727.63,1552402.544,,116846822.8,110001924.7,,97148220.54,71804603.46,43589324.63,,,110394339.9,,,66059848.44,5732689.18,90342410.34,,15019551.49,
34909168.59,34423993.59,,7549109.186,5004120.207,,8782508.331,181982653.9,43939435.07,,,59782811.99,,,90635685.86,124626.752,50008970.16,,23567275.16,
34926964.87,79550069.26,,19339436.44,27909.01564,,19532761.01,181982653.9,52091798.19,,,51459387.55,,,56774168.66,4304.206891,75184507.82,,19860758.21,
35071888.63,2916606.354,,311464.4282,18592943.37,,70585686.48,181982653.9,66510508.62,,,54983095.93,,,81637765.65,1258710.548,64041591.03,,193583428.1,
35084339.57,52836537.99,,5275167.819,48394435.98,,14945700.34,125069502.8,61799884.5,,,55649360.09,,,92760058.07,7088196.336,56007320.98,,32995404.58,
35128113.13,31077152.6,,18784778.03,26354887.05,,12302908.5,64646755.09,82196658.54,,,56628682.08,,,59782811.99,457956.7407,33593201.76,,41488894.15,
35347661.21,9748243.123,,47124843.85,15140306.26,,24752199.77,64646755.09,53923334.29,,,57547206.93,,,51459387.55,28152469.74,140201995.7,,4258272.688,
35379923.68,46279596.37,,7588784.521,9414715.088,,2003251.203,179980417,245248652.8,,,57740879.21,,,72055768.14,27957883.65,152832833.3,,6553361.644,
35409719.66,16985191.33,,67861975.3,2512587.734,,45273531.12,128236613.4,161362475.2,,,40326291.15,,,44916266.13,265700.9597,28868606.44,,1467323.532,
35424986.24,127907715,,9964486.489,178826.9572,,16520832.45,151032010,78221525.58,,,86554911.85,,,44916266.13,26576446.14,59522756.81,,5906498.148,
35986823.94,34010095.39,,22980777.54,10967561.59,,293752.3402,95828206.41,180106652.7,,,95842802.4,,,178499401.4,16771573.28,104625740,,48022500.65,
36162939.35,83210881.02,,4520996.98,359327.8251,,2286251.331,117416551.7,107011270.3,,,98877002.6,,,93942261,96033.10417,19188233.77,,3008793.449,
36389831.88,29832295.44,,13000829.74,20655092.04,,40337835.92,70195162.49,29974295.77,,,58416091.89,,,48146710.04,7012131.439,43939435.07,,3757383.679,
36474157.04,24944857.94,,1107405.724,45811435.98,,14765928.54,116789899.5,82114959.09,,,75818762.02,,,111718042.1,29900816.58,26745828.13,,2489408.1,
36983309.2,90064603.3,,1235083.494,5600.951045,,7911803.681,252830058.3,26821641.79,,,75818762.02,,,133638743.4,4143388.183,72871007.51,,56184383.56,
37154313.29,99003143.81,,20901409.9,11682778.86,,22126596.42,72725474.76,63500192.92,,,75285649.31,,,122882576.4,110001924.7,24089244.61,,27972315.97,
37348221.91,1712816.901,,133219764,3417.106573,,1036197.862,149806436.9,72160298.02,,,48146710.04,,,138179253.3,77081475.11,50397437.66,,239769.0109,
37367924.17,778139.6162,,809442.0553,554696.5534,,51342479.18,98438381.14,109975230.9,,,53565971.58,,,97901697.86,5004120.207,140885486.6,,12597948.39,
38378966.93,15140013.31,,19785709.12,43199015.7,,43135052.06,139385319.7,42787266.52,,,45546816.48,,,80958426.25,53323274.55,63536216.53,,95822594.69,
38399218.8,16629261.77,,28483261.88,3011209.094,,18542.63261,97040393.28,47294427.17,,,45719532.13,,,66001848.69,17324109.17,107519214.3,,27789262.09,
39065637.02,90566571.81,,32531645.82,26688412.25,,7181387.07,195408671.4,49667636.77,,,48124916.61,,,50909921.8,15435151.9,165452883.4,,10627453.62,
39338316.73,6616615.513,,2307683.241,759428.7577,,15831209.73,71385836.27,58687130.4,,,52212000.62,,,51105632.56,15140306.26,133396264.5,,6432848.171,
39385285.82,59570010.28,,38679587.56,2846815.377,,8634470.458,81851889.46,71888410.92,,,62273414.86,,,129306114.4,15570612.76,46323216.42,,22320461.06,
39483605.02,87600717.69,,1803647.204,3303232.779,,13222501.49,251368841.4,43482163.52,,,72038052.21,,,74879873.59,11212.06242,80509720.47,,5513410.268,
39645545.52,9960600.027,,8314846.684,705174.7312,,68788567.52,90203478.91,33341651.48,,,50909921.8,,,91668269.3,8544523.072,83824381.53,,42654043.66,
39681702.62,44454049.49,,16012816.28,62845035.61,,32776267.34,155120690.9,43706670.94,,,51105632.56,,,64086688.5,18350774.58,35801589.74,,251269.4629,
39743214.78,8928.888316,,60140751.61,21505932.14,,21308064.67,82063445.52,54931818.06,,,68349721.41,,,106776282.4,443099.1897,55416713.72,,7369337.187,
39847707.71,319460.8435,,4943472.008,26242636.04,,6843232.649,155289692.2,61950356.33,,,60931949.54,,,142733538.8,725471.4755,28601281.91,,16583093.18,
39848446.49,22473602.86,,9485853.382,58808508.84,,11336717.17,96754741.36,53038717.43,,,57083784.85,,,80021301.6,178826.9572,26473897.72,,18456709.14,
39983990.91,59318768.91,,19146849.02,23349168.58,,3622552.543,137698774.3,69542994.9,,,64086688.5,,,69573267.8,18653368.93,63500192.92,,81225669.45,
40065152.46,88131401.17,,15529479.94,31648.44294,,31272329.43,106289055.1,31181889.5,,,57292153.71,,,72858800.18,10391006.04,193137103.1,,18136377.98,
40365816.31,1077190.619,,16461079.39,395617.357,,22820389.86,242470460.6,282743266.9,,,58877579.26,,,60220693.12,6416184.477,81620232.2,,632414.3728,
40367515.38,133972707.7,,15760636.6,24111873.17,,1924941.075,342323001.2,44748132.41,,,74741100.91,,,342323001.2,523026.1265,59141906.75,,7588784.521,
40592108.55,56682121.8,,2304854.132,20672016.82,,2075643.922,228577600.2,48338093.09,,,84430925.57,,,74219120.26,69550779.37,200657482,,62519325.18,
40605794.17,28855934.8,,6523.326035,12086.2002,,34578392.38,109725768.9,48338093.09,,,56406038.06,,,89013494.56,2846815.377,103366692.3,,34617727.63,
40741790.11,7012131.439,,21934.46705,10015651.88,,3481587.545,89013494.56,200937903.5,,,80021301.6,,,103678516.6,7082734.599,109975230.9,,1107405.724,
40776014.18,29900816.58,,132804380.3,5888329.847,,14384428.06,102495524.5,66067231.7,,,69573267.8,,,124184764.3,124982.4514,224845437.6,,5223523.192,
40895926.86,6482713.917,,20084210,24339552.13,,485812.3798,143920768.3,74815134.52,,,72858800.18,,,202013671.7,9437233.807,39982128.7,,69710.56614,
40992826.89,35379923.68,,23783260.4,20761.25016,,9059461.098,248015081.2,67925726.23,,,62045679.5,,,154960751.9,7094366.804,125179774.3,,119883905,
41036616.48,18080751.64,,13741912.56,7742.095606,,266521.3446,242910643.6,181841836.5,,,62045679.5,,,257469764.7,5150059.362,49667636.77,,18126290.76,
41133293.42,6538773.838,,50845226.26,25905741.88,,11360142.61,114890734,195725538.3,,,60220693.12,,,170422226.2,58972821.6,71888410.92,,1803647.204,
41206566.74,40408412.29,,6756731.254,322190.8383,,9662262.426,115701717.3,203930023.1,,,85695298.6,,,125901061.8,234736.2548,141563103.8,,163911.3504,
41647570.08,33573395.11,,3086529.597,269480.7858,,12071627.82,108052727.9,124257795.9,,,63101421.84,,,71013291.04,30345315.39,134179393.5,,11173616.42,
41668077.58,185763.3784,,7600431.23,21789788.84,,27046573.51,242158968.9,277586558,,,63101421.84,,,147033678.4,14884724.48,72949588.39,,8270369.152,
41708647.58,18569805.16,,6015820.077,5795342.012,,3044114.973,159655949.4,269733813.5,,,66771227.03,,,105216850.8,64678464.59,282743266.9,,44378404.32,
42199550.69,14349053.66,,6869914.388,39221288.57,,58529194.27,84757371.98,240317660.3,,,90413111.62,,,93902780.89,20672016.82,36293968.91,,54082308.5,
42452931.13,54853365.57,,20234428.24,4484747.595,,14493909.5,157117903.8,154203856.6,,,74219120.26,,,93902780.89,24258257.15,85986669.52,,1336750.13,
42654043.66,13266637.58,,21964861.76,56171552.18,,6445372.489,257469764.7,117500511.6,,,67812267.66,,,94156247.33,63947836.44,186432636.5,,185306573.4,
42991844.68,47420.81842,,58009289.97,242920.5654,,36519356.96,111132653.7,215448504.4,,,103678516.6,,,151175854.4,97586.14065,67925726.23,,31479536.2,
43135052.06,62845035.61,,4102587.852,28434.05504,,33021519.33,170894305.6,65474380.5,,,67260989.67,,,114885188.6,5888329.847,69825867.9,,109973254.1,
43199015.7,145443009.3,,1056830.432,35409719.66,,9236298.43,257113841,68068743.62,,,73476840.08,,,219449358,125563.5314,142136350.4,,16326379.52,
43294313.32,1452000.659,,31115331.09,54017.90608,,2852947.242,87982775.52,41805194.62,,,114426915.1,,,86570289.92,369248.576,81614618.44,,4074.754018,
43367932.45,101707893.7,,653550.1019,329035.2309,,21393778.92,140734937.8,57547206.93,,,68230033,,,164241052.1,1277565.518,203930023.1,,50845226.26,
43518270.96,300434.5399,,19574101.14,14625701.95,,4305232.35,122510564.2,51842552.58,,,93492689.51,,,137293947.7,605274.5801,90635685.86,,20167387.71,
43694821.04,5042.541051,,28069187.15,1096400.328,,26294807.76,109978971.1,122153107.5,,,108631017.4,,,109440506.2,509918.6485,240317660.3,,11825691.33,
43769019.45,67066265.35,,7509225.013,506202.1933,,4693511.38,280313064,98877002.6,,,125901061.8,,,96697254.09,118326980.1,79628028.68,,6756731.254,
43847452.28,51523331.73,,57408900.95,1340.364187,,3976050.529,98876940.02,97282913.12,,,71013291.04,,,119170913,37463.66905,252145947,,13868252.71,
44128197.02,79330835.82,,29226880.94,61994.16372,,42085034.43,102216547.4,182021397.6,,,79899639.68,,,207264574.3,1515637.61,110394339.9,,1777248.506,
44155272.54,20444339.73,,4063590.114,2367098.487,,21004307.49,229211711.3,182021397.6,,,76313493.74,,,169611118.2,8499282.342,59782811.99,,27132866.96,
44487278.7,4522790.575,,27193545.24,15825423.56,,2421328.392,159514824.7,61433931.41,,,143059108.9,,,222754243.4,519236.1067,55649360.09,,62085114.52,
44498087.08,4797515.342,,444840.3366,24877524.19,,3948335.171,96464682.59,71804603.46,,,172756126.6,,,108378101,61436.91738,104271780.5,,9914995.828,
44582893.52,1732354.15,,33883035.78,15879653.6,,4831856.932,106872585.9,53565971.58,,,219449358,,,159793209.9,17674846.87,70414319.33,,653550.1019,
44761055.47,58202959.44,,34569612.82,75780332.72,,33138112.32,160116951.1,181982653.9,,,86570289.92,,,172326615.8,405780.5023,214252014.1,,16956200.05,
44762864.31,52579751.44,,12617990.38,337537.5358,,44498087.08,106321631.2,181982653.9,,,91239005.18,,,262446128.4,506202.1933,190991403.9,,53839126.41,
44794324.55,41036616.48,,207191.6015,1255281.708,,2304751.16,265875606.2,181982653.9,,,87255624.98,,,199716867.9,31759041.99,86554911.85,,64930.79464,
44802716.76,34559780.87,,1302859.675,164321714.8,,84912893.01,106751631.5,125069502.8,,,109440506.2,,,153561037,472145.6879,95842802.4,,9910938.382,
44809334.35,7503184.57,,9112278.177,777612.5805,,15562790.84,150838652.8,94685520.8,,,96697254.09,,,177128819.7,20904043.65,238831090.1,,8571976.481,
44809334.35,63537472.71,,78167751.32,2837540.875,,214962.5337,213674484.4,94685520.8,,,95903187.54,,,143438067.9,329075.5749,178499401.4,,29226880.94,
44859445.31,17553400.76,,158340.8279,7290704.215,,32395061.02,197101127.4,138179253.3,,,101502511.2,,,141857995.5,1084070.252,71804603.46,,4063590.114,
45268074.4,8493920.208,,7225736.979,2624571.812,,2075106.214,102299711.3,75927105.69,,,112723013.8,,,226673739.5,2394049.688,181982653.9,,15146126.48,
45273531.12,35986823.94,,24055673.56,1568129.02,,1471022.705,187022836.7,83195619.85,,,94528417.8,,,236961499.6,15775.05243,181982653.9,,23702521.03,
45751239.48,14574876.93,,7240348.738,30017995.03,,4783108.262,115897718.2,179980417,,,127895070.3,,,159668405.2,5471688.754,181982653.9,,40741790.11,
45811435.98,154749027.6,,29675.34854,1469705.372,,482433.3848,166746435.5,128236613.4,,,108378101,,,266442958.6,86592.85,45546816.48,,92977377.84,
45963602.63,191903309.3,,80807474.57,5394771.139,,92412.39171,174131412.4,151032010,,,112460140.2,,,321064211.7,51523331.73,125069502.8,,6165469.135,
46043623.68,76101991.66,,9820308.492,3523070.144,,23906.74062,161715286.9,88130857.64,,,132489453.1,,,275716336.1,155198237.1,138179253.3,,24055673.56,
46378775.06,39847707.71,,52198335.55,43367932.45,,27235692.04,222754243.4,52212000.62,,,153561037,,,342531352.5,239691.8778,76580967.46,,2149299.696,
46555418.93,80412748.1,,4633888.814,1050169.265,,1902547.758,140461894.7,62273414.86,,,143438067.9,,,361149192.2,79330835.82,72038052.21,,51932727.06,
46610637.01,208406410.3,,20915033.34,52579751.44,,19035191.39,243327343.3,72038052.21,,,300753619.4,,,266529396.9,51763782.55,170065753.8,,29675.34854,
46622923.07,76832160.79,,22813267.33,41036616.48,,14459366.68,147762669.4,116789899.5,,,126592271.5,,,354216661,1685602.126,252830058.3,,27399370.21,
47094461.37,25062994.91,,6507769.159,3530317.41,,13709528.06,148657786.2,68349721.41,,,141857995.5,,,309496625.2,404733.555,129306114.4,,260656.3196,
47198924.5,157648145.1,,9379810.668,52972438.47,,7486568.725,154247118.4,72725474.76,,,159668405.2,,,379071046.2,2837540.875,60931949.54,,6237113.531,
47607312.88,21528329.61,,1906076.409,115293096.2,,109794.1969,162339702.5,149806436.9,,,152241906.3,,,262940540.5,434780.0095,146518072.3,,64522.06756,
47731250.52,5556975.731,,359654.3363,35546941.98,,43991360.68,154765462,91835169.6,,,152241906.3,,,396388291.2,15616397.06,67546929.97,,38378966.93,
47979054.59,67997672.49,,36983309.2,4154340.817,,358153.5941,188250568.2,97040393.28,,,193063751.3,,,428484258.1,508137.7671,184905110.2,,20915033.34,
48022500.65,262091145.4,,2670782.406,2834186.289,,5378561.21,215102669.8,74741100.91,,,193063751.3,,,,86891481.41,108291839.7,,23168078.21,
48101642.59,132396084,,207009343.9,6369751.982,,205422.4304,206409818.7,195408671.4,,,175327300.6,,,,10645875.17,81826802.97,,708233.4762,
48237678.18,108393699.5,,1613528.301,33833753.28,,26085.42973,206409818.7,84430925.57,,,175327300.6,,,,1979951.864,68405951.81,,20076596.89,
48366735.58,6473961.782,,21843116.95,3341567.158,,3261535.245,206990677.6,251368841.4,,,175327300.6,,,,8315664.585,72858800.18,,166.4342316,
48593351.55,27971501.27,,27176630.67,33570551.17,,5901200.356,145728970.3,155120690.9,,,233446556.1,,,,620905.1168,85695298.6,,96713650.52,
48603529.51,50431443.57,,835939.5433,17709058.4,,206830.7634,149948387.4,124033067.4,,,205160470.2,,,,3389024.884,228577600.2,,16447125,
48614576.97,18389190.17,,49438687.04,63235846.13,,17349538.67,238868131.9,242470460.6,,,264325867.8,,,,800935.3972,79409445.05,,51413337.77,
48618351.81,35144148.75,,113938.3782,50116042.99,,24653568.88,222851946.2,60220693.12,,,262940540.5,,,,27493787.49,90413111.62,,355948.8453,
48790381.58,110911253.6,,11328282.49,40336578.37,,55104196.05,183267174.3,342323001.2,,,383938348,,,,15418393.2,114890734,,3485886.54,
48790470.13,13599911.84,,12338300.6,11642121.98,,21540595.31,332145462.9,63101421.84,,,346851851.8,,,,1239906.994,67260989.67,,14141.5586,
48855137.23,25333859.14,,130711.5097,4874851.699,,331091.7861,225983937,63101421.84,,,1120592327,,,,1691233.542,73476840.08,,122753.2357,
49030010.57,18410194.82,,92055980.69,17996121.1,,334772.0373,363285553,143920768.3,,,,,,,2464485.266,115701717.3,,2916606.354,
49152086.58,112250474.5,,10691735.35,76832160.79,,31216.15275,235655282.5,67812267.66,,,,,,,6702663.611,114426915.1,,2219900.363,
49445100.58,61829905.52,,52309976.53,21123307.13,,17746570.46,214192653.1,248015081.2,,,,,,,43542271.14,68230033,,4661622.26,
49626076.72,40592108.55,,61678.00164,12259840.01,,48265635.17,240525923.2,242910643.6,,,,,,,12954503.2,159655949.4,,12934536.43,
50008970.16,88232685.12,,12934536.43,20770697.29,,1518676.284,294437078.2,114890734,,,,,,,10002730.54,124184764.3,,17716754.1,
50044192.53,54444010.51,,6509453.111,15654802.37,,20559907.79,372743858.6,242158968.9,,,,,,,3530317.41,154960751.9,,66376774.78,
50585190.87,29263136.77,,9748243.123,84348655.99,,12326780.47,372743858.6,157117903.8,,,,,,,1423026.222,196095729.5,,71116746.62,
50977865.64,78878858.49,,21112023.63,69502318.05,,55716069.14,321064211.7,152019667.8,,,,,,,19252862.48,196095729.5,,106695132.5,
51663789.45,11224625.42,,2520775.158,26021798.93,,11163468.21,238497579.7,104884860.4,,,,,,,5850990.433,257469764.7,,12249683.09,
51692274.85,70380056.25,,90807.71276,55255449.61,,23700017.82,248971608.8,257469764.7,,,,,,,3683917.949,106862917.4,,10760156.5,
51758233.17,204408780.2,,8763070.871,14143333.59,,19814924.13,342531352.5,303838706.4,,,,,,,115293096.2,303838706.4,,20840769.15,
51925230.98,362946261.5,,74993.06222,5447347.607,,164320291.1,302653591.5,257113841,,,,,,,6369751.982,79899639.68,,10956691.41,
51932727.06,52607809.84,,37114084.17,4843494.152,,130482.5029,361149192.2,109978971.1,,,,,,,2804282.791,111132653.7,,127907715,
52423452.09,77741438.61,,46279596.37,35566911.72,,1159850.216,254934462.4,280313064,,,,,,,7767062.044,105216850.8,,51810.56691,
52607809.84,23465985.34,,16985191.33,97603710.82,,23567275.16,229233666.7,105939142,,,,,,,3890211.12,142616251,,83210881.02,
52836537.99,51925230.98,,23518005.26,60365651.03,,3342183.453,365778546.7,143059108.9,,,,,,,3599166.344,89890741.1,,30344896.63,
53452568.11,54231963.12,,6686167.264,9951099.663,,11877064.52,376204664.1,172756126.6,,,,,,,20558809.09,240438767.1,,24944857.94,
53528888.4,29179937.48,,34010095.39,14876113.54,,6548377.321,367495317.7,96464682.59,,,,,,,37138570.01,133733492,,76917.12332,
53586816.87,41668077.58,,51810.56691,9441448.117,,19860758.21,367495317.7,219449358,,,,,,,19930504.02,334665959.2,,12795782.82,
53669799.45,88343914.1,,14927619.03,99577406.79,,67728630.75,195131508.6,131500866.9,,,,,,,10392301.76,174163521.4,,38004355.5,
53756114.75,37200842.34,,3575068.539,5137176.071,,50273.46804,367274961.3,160116951.1,,,,,,,38613523.6,137293947.7,,90064603.3,
54150296.36,211263559.5,,29832295.44,46512902.09,,32995404.58,212554148.2,165693801.1,,,,,,,21893683.97,112290213.4,,24887.87071,
54444010.51,138388755.5,,76917.12332,34203923.95,,12869494.53,212554148.2,265875606.2,,,,,,,48424156.14,163139078.1,,505829.393,
54853365.57,58000583.95,,63187848.37,10208138.69,,41488894.15,209077592.4,87255624.98,,,,,,,36090979.24,130010639.4,,15452333.21,
55104196.05,271553648,,11977422.62,51105992.84,,56843257.41,236371134.5,112290213.4,,,,,,,39847707.71,197101127.4,,32408059.59,
55317852.42,79949809.24,,15996756.03,45751239.48,,4258272.688,237694798.2,95903187.54,,,,,,,26681602.55,191103676.1,,60297885.61,
55559711.59,18503743.03,,505355.7479,35144148.75,,6553361.644,264811448.1,101502511.2,,,,,,,3156025.273,300777178.9,,1756896.622,
55668745.87,194559139.9,,477788.8873,40992826.89,,6359119.798,280520178.4,213674484.4,,,,,,,41805868.47,266856699.9,,20393114.69,
55721544.14,50008970.16,,124737.8269,45963602.63,,1467323.532,336616451.7,197101127.4,,,,,,,6442791.393,127895070.3,,20685.93182,
55881861.36,75184507.82,,6979282.008,30012091.66,,7235869.455,354216661,112723013.8,,,,,,,11986120.58,140461894.7,,13605.44649,
55981474.02,34575628.14,,70281998.53,10899524.32,,5906498.148,358878551.1,166746435.5,,,,,,,21123307.13,210053636.4,,392231.253,
56375063.69,159613125,,1221116.984,22652753.78,,2072154.844,462865859.7,174131412.4,,,,,,,21437904.05,131105981.5,,2061804.758,
57072797.47,37318188.1,,15582965.14,16861202.45,,5014142.804,398143886,119349439.3,,,,,,,12259840.01,147762669.4,,18528739.94,
57416315.8,140201995.7,,41229.91333,27201102.86,,48022500.65,379071046.2,113357109.3,,,,,,,53861868.51,209585656.8,,3505696.598,
57474085.97,178657882.5,,1023772.079,75530695.16,,6686763.279,300271604.9,188250568.2,,,,,,,3663556.665,187418706.9,,15140013.31,
57582064.09,105763454.1,,32340976.56,193047688.9,,3757383.679,327832246.3,215102669.8,,,,,,,21255844.16,113357109.3,,164598.1698,
58000583.95,37367924.17,,14007815.78,29841217.6,,2489408.1,306093699.4,206409818.7,,,,,,,8823637.056,222215842.7,,17163345.01,
58009289.97,37880816.5,,15124190.33,23748463.62,,57474085.97,418385799.5,206409818.7,,,,,,,25062994.91,222215842.7,,76350.24665,
58134413.91,59522756.81,,21841814.19,55392666.95,,56184383.56,436117618.6,132489453.1,,,,,,,15968154.11,154765462,,40858304.64,
58223209.15,104625740,,27232486.44,12686503.59,,381446.3678,344819465,145728970.3,,,,,,,4245721.374,247218833.4,,1348626.069,
58303407.66,28135014.86,,8149435.97,11356132.71,,34729565.16,300922802.6,199716867.9,,,,,,,24034094.46,247218833.4,,1879988.745,
58525038.05,88546147.63,,4589060.99,50044192.53,,1387901.873,367579465.5,162197160,,,,,,,38411457.95,162197160,,55981474.02,
58941675.89,24089244.61,,3387462.509,34551768.06,,1414885.299,330412075.5,150756650.1,,,,,,,5053452.071,199613002.5,,31723169.66,
59026241.1,52091798.19,,9525664.945,33506011.36,,239769.0109,384259238.6,177128819.7,,,,,,,18963792.18,222174431.9,,20230228.44,
59047531.42,61799884.5,,20372546.68,69490805.96,,12507474.08,326453252.1,320989411.2,,,,,,,55255449.61,248804192.5,,162116.4352,
59413387.22,82196658.54,,7140318.841,88232685.12,,4630412.462,368953799.3,293701096.2,,,,,,,4070703.366,292154334.7,,2781357.348,
59570010.28,53923334.29,,23602258.58,29263136.77,,21163207.79,376792019,202687344.1,,,,,,,7458603.318,234406320.6,,90566571.81,
60007728.35,201485552,,164598.1698,41206566.74,,2690349.376,359222580,284191358.3,,,,,,,23249583.83,300753619.4,,27138438.14,
60211186.29,133396264.5,,6329970.868,131962262.3,,89195.63127,388497790.7,363285553,,,,,,,17731924.26,289033915.4,,52970431.23,
60297885.61,245248652.8,,1972457.762,14962254.75,,2495365.9,561982453,235655282.5,,,,,,,42197692.54,348062959.1,,59570010.28,
60365651.03,99201999.04,,63156336.42,40065152.46,,6588262.54,503520493.4,214192653.1,,,,,,,7153742.703,291760704.4,,1396309.678,
61077125.88,161362475.2,,7909699.667,64200088.3,,10627453.62,564898064.5,277426867.3,,,,,,,14876113.54,187833267.3,,999636.9467,
61799884.5,38399218.8,,13727126.12,100252665.1,,79129125.04,531773906.1,163395149.2,,,,,,,8618031.496,284191358.3,,1393196.091,
62087639.32,80509720.47,,11938614.05,46367218.3,,1071017.34,693856074.5,358120962.1,,,,,,,9787545.316,178845120.3,,122697.2004,
62096982.72,106573454.4,,270924.5975,20443241.02,,5513410.268,802626000,372743858.6,,,,,,,103735564.3,326325763.3,,44454049.49,
62233099.95,126439249.7,,105318.9988,25668748.82,,251269.4629,1096252927,372743858.6,,,,,,,5137176.071,189072481.8,,25923641.66,
62517824.89,180106652.7,,9053969.613,55531769.37,,2405811.955,1260221544,321064211.7,,,,,,,18791650.31,232432016.1,,40712442.69,
62519325.18,111726684,,2781357.348,39922555.54,,7369337.187,1327286286,258198966.4,,,,,,,25453650.94,250203090,,43395485.44,
62924151.43,82114959.09,,18396107.94,63578158.07,,16583093.18,1464531857,248971608.8,,,,,,,5467719.585,275716336.1,,759973.2598,
63187604.88,65997100.78,,899126.8841,17931196.96,,10039480.84,3123442810,193063751.3,,,,,,,8422800.505,412643318.7,,6427702.022,
63235846.13,28601281.91,,80184702.35,182979054.6,,16589.87212,,193063751.3,,,,,,,18797165.2,319373835,,2954955.88,
63333207.89,46614208.63,,106328093.4,33922685.31,,18456709.14,,342531352.5,,,,,,,6353164.038,194302499.6,,2368196.056,
63500192.92,189926795.9,,39580449.97,21253387.05,,25844591.09,,196838717.3,,,,,,,8471885.27,342249082.9,,20473620.36,
63580655.78,43767699.64,,38464.8002,30784466.73,,81225669.45,,302653591.5,,,,,,,5750114.951,380993608.2,,8388365.309,
64140789.22,38914746.93,,14279204.49,52607809.84,,191228.6722,,361149192.2,,,,,,,25992354.79,198860704.7,,35722603.93,
64372333.51,63500192.92,,16955669.15,37348221.91,,1954386.357,,216276550.4,,,,,,,25904084.71,372171128.2,,4304.206891,
64407368.61,193137103.1,,9960600.027,23859530.09,,7549109.186,,216276550.4,,,,,,,27971501.27,286156171.8,,28152469.74,
64975601.69,141470236,,294238.2598,21048089.43,,36212191.4,,254069095.9,,,,,,,12113717.29,365800290.7,,6612538.924,
65330872.27,61799884.5,,6851057.75,23923948.29,,6922845.607,,231607942.6,,,,,,,9782181.723,243471058.1,,16146466.96,
65550489.63,216611702.3,,5488218.972,55904144.74,,632414.3728,,309651744.6,,,,,,,37544643.63,373921029.6,,39645545.52,
66020833.25,114863696.7,,3532877.734,137404650.8,,52502309.24,,309651744.6,,,,,,,38456283.63,359574934.2,,1870556.86,
66059848.44,200657482,,5514945.154,39624653.47,,311464.4282,,254934462.4,,,,,,,28640533.61,308237798.1,,8542157.586,
66059848.44,73323101.26,,36433765.18,110846853.3,,18784778.03,,229233666.7,,,,,,,47547287.79,470997961,,7248248.385,
66376774.78,109975230.9,,6427702.022,53669799.45,,3194967.31,,365778546.7,,,,,,,110911253.6,346331012.9,,23787.85454,
66786404.85,224845437.6,,8357999.719,25782782.3,,9964486.489,,376204664.1,,,,,,,43496825.19,427005066.9,,5004120.207,
66884935.55,39982128.7,,14885189.34,16838452,,4520996.98,,367495317.7,,,,,,,29134665.61,264325867.8,,35379923.68,
67066265.35,64274796.01,,2954955.88,37766987.11,,622316.2463,,367495317.7,,,,,,,30012091.66,455826849.5,,25147243.2,
67367633.26,32386876.31,,2346396.322,41556998.26,,13000829.74,,367274961.3,,,,,,,27059598.77,347137107.3,,26354887.05,
67464758.88,102829296.3,,5732689.18,82624813.41,,34617727.63,,236371134.5,,,,,,,10899524.32,379071046.2,,9414715.088,
67546929.97,62517824.89,,124626.752,44397265.4,,1235083.494,,237694798.2,,,,,,,78811477.52,420071799.5,,40605794.17,
67861975.3,60419300,,22473602.86,24588144.87,,425618.1097,,264811448.1,,,,,,,51979643.12,344819465,,73141150.22,
67997672.49,55721544.14,,58180.09268,78901691.39,,32085.46161,,274884637.5,,,,,,,39958417.6,500682612.5,,2512587.734,
68068743.62,157799507.8,,9862528.627,34456073.37,,483549.8124,,403765144.4,,,,,,,10820935.43,384259238.6,,18569805.16,
69042275.25,135136396.6,,59318768.91,63647798.71,,69710.56614,,354216661,,,,,,,193047688.9,443347773.2,,54853365.57,
69929852.9,282743266.9,,126065.9199,37046509.36,,18214905.06,,480746273.9,,,,,,,22583075.15,367879510.2,,178826.9572,
70310366.68,43026517.22,,88131401.17,50585190.87,,32531645.82,,358878551.1,,,,,,,55392666.95,396388291.2,,10967561.59,
70414319.33,67367633.26,,7088196.336,34178638.22,,2307683.241,,510367042.6,,,,,,,22434772.05,473566096.4,,68051191.71,
70429413.71,40570769.08,,114126.5693,75045576.21,,6255816.413,,462865859.7,,,,,,,47636828.58,432220823.2,,48855137.23,
70436682.56,44748132.41,,27068991.77,143563370.5,,38679587.56,,398143886,,,,,,,9644943.347,474541068.4,,760132.2417,
71082588.64,200937903.5,,457956.7407,124372928.2,,1767782.645,,306093699.4,,,,,,,16126717.78,660281595.1,,20655092.04,
71116746.62,99345882.15,,4159983.517,78976815.31,,14998.32723,,335197796.7,,,,,,,35531544.37,660281595.1,,1147345.679,
71804603.46,48208656.43,,1671622.242,48101642.59,,163911.3504,,418385799.5,,,,,,,26223902.45,476064185.1,,11682778.86,
71941766.48,66067231.7,,27957883.65,39703358.39,,14761079.54,,436117618.6,,,,,,,47439468.68,514936072.6,,43199015.7,
